"longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
114.57893371582,-28.7936973571777,0.6,1.68,3.61,15405.69,3858.97,107410.81,17.61,11.76,30.88
151.789474487305,-32.9031105041504,0.6,1.9,3.98,3631327.91,379322.88,91153679.25,10.5,7.41,17.24
144.894729614258,-37.8758659362793,0.6,1.79,2.09,1254.59,431.41,5755.71,153.06,75.16,412.63
152.421051025391,-24.754753112793,0.6,2.65,3.62,381672.85,60418.64,5060407.24,68.65,35.45,179.57
115.631576538086,-33.2998161315918,0.6,1.93,4.43,528.74,232.57,1608.9,6.88,5.31,9.79
147.368423461914,-42.9977073669434,0.6,1.86,2.16,3920.87,1182.56,21197.81,783.25,302.93,2958.09
118.578948974609,-20.2841644287109,0.6,4.32,5.73,4926.46,1425.94,28355.63,8.56,6.07,14.2
128.105255126953,-15.3765287399292,0.6,4.41,5.49,2.63676211439883e+115,2.26153177016428e+114,3.2197768970305e+116,99.36,48.72,279.14
153.157897949219,-27.3544616699219,0.6,2.25,3.75,280959532.11,15850533.09,16639899955.13,21.87,13.49,44.18
144.421051025391,-38.2900199890137,0.6,1.78,2.56,2108.06,694.51,10073.76,132.8,64.26,372.98
145.894729614258,-41.0038528442383,0.6,2.68,3.82,2788.05,928.1,12773.52,30.92,19.12,60.3
113.631576538086,-24.8980293273926,0.6,1.74,2.69,10851002597.28,371338636.77,1276353425355.34,108.26,51.47,321.7
149.263153076172,-21.1209907531738,0.6,4.21,5.19,248752.33,41867.29,3026525.28,51.41,28.01,123.62
146.789474487305,-41.0435485839844,0.6,2.64,4.32,3928.01,1191.93,20979.68,15.34,10.51,25.87
122.210517883301,-17.997501373291,0.6,5.85,6.4,1282.17,475.13,5065.52,74.62,38.68,192.01
145.842102050781,-16.8426761627197,0.6,2.49,3.22,480144.56,73771.42,6626649.64,841.26,303.04,3641.79
136.684204101562,-12.2082605361938,0.6,2.7,3.09,32120.93,7160,265460.22,637.97,244.29,2500.68
141.789474487305,-12.6707773208618,0.6,2.62,4.41,405.92,160.08,1563,6.92,5.22,10.29
151.421051025391,-23.9397563934326,0.6,3.15,4.09,1042458.71,142825.02,16927954.4,115.97,55.69,335.05
159.052627563477,-31.5230770111084,0.6,2.12,4.51,22804164.05,1922237.45,750272782.45,10.97,7.72,18.02
147.947357177734,-37.9173851013184,0.6,1.62,2.96,9329.81,2679.03,51911.28,14.7,9.85,26.01
151.315795898438,-23.7953815460205,0.6,3.16,4.18,522782.28,79890.12,7242337.62,72.58,37.67,186.8
145.105270385742,-38.4962158203125,0.6,2.7,4.22,1069.39,383.54,4570.09,24.49,15.21,48.31
149.947372436523,-37.0825157165527,0.6,1.93,2.94,932346.6,120862.32,17068850.12,45.26,25.6,101.99
136.421051025391,-13.7977819442749,0.6,2.21,2.7,1967.78,629.36,10042.34,70.8,37.63,173.92
141.894729614258,-10.6091213226318,0.6,2.94,4.64,1798.11,581.7,9039.61,8.8,6.47,13.52
140.684204101562,-38.0832366943359,0.6,1.76,4.5,8509.83,2653.19,40896.9,13.57,9.41,22.55
151.315795898438,-33.8259620666504,0.6,1.93,4.02,53491626.43,3872477.58,2217944738.64,9.86,7.24,15.05
116.736831665039,-20.5800476074219,0.6,4.31,5.77,8085.93,2222.38,49488.84,8,5.71,13.17
137.57893371582,-33.9133415222168,0.6,2.85,4.31,46.36,27.8,93.12,7.26,5.54,10.54
147.105270385742,-19.2938747406006,0.6,2.8,3.12,117854.8,20738.56,1398268.33,947.77,338.03,4140.93
146.368408203125,-41.1228675842285,0.6,2.68,4.29,3822.94,1182.83,19696.32,14.89,10.3,24.71
151.263153076172,-34.0006294250488,0.6,1.92,4.13,49204759.26,3614400.59,1995815474.23,8.81,6.49,13.46
149.315780639648,-21.268180847168,0.6,4.38,5.43,191905.28,33637.59,2201486.4,39.67,22.51,89.96
146.157897949219,-17.5966548919678,0.6,2.48,3.57,117406.05,22169.54,1210669.4,64.18,32.97,170.99
148.052627563477,-42.5341911315918,0.6,1.74,2.4,9079.52,2475.96,55909.43,108.6,56.2,271.47
146.368423461914,-18.4972763061523,0.6,2.82,3.77,83117.48,15089.68,955355.17,77.59,38.42,219.16
115.157897949219,-21.6110496520996,0.6,2.3,3.94,18002.29,3957.03,161377.03,6.84,4.99,10.92
117.157897949219,-20.5800476074219,0.6,4.36,5.87,2280.17,690.7,12838.17,6.81,4.99,10.78
140.789474487305,-17.4963035583496,0.6,3.6,4.89,149.39,70.09,441.96,7.74,5.74,11.84
150.842102050781,-23.602653503418,0.6,3.55,4.48,298368.13,50254.21,3573234.26,91.5,46.61,239.39
153.157897949219,-26.6982269287109,0.6,2.03,3.41,3969055.25,474691.05,75647791.6,34.87,20.67,73.16
148.842102050781,-20.2841644287109,0.6,3.26,3.66,9810.82,2637.39,61746.38,272.68,123.37,824.04
142.157897949219,-10.5573892593384,0.6,2.92,3.38,685.56,252.87,2881.92,78.76,41.25,197.37
152.947372436523,-25.2792816162109,0.6,2.93,4.07,384110.24,59713.46,5275243.43,111.61,55.56,300.62
137.631576538086,-33.0355453491211,0.6,3.45,4.5,29.23,18.79,53.15,9.65,7.04,14.94
153.421051025391,-27.9603595733643,0.6,1.93,3.51,9257960.2,1039615.19,187111508.45,16.4,10.6,30.93
116.684211730957,-20.5800476074219,0.6,4.29,5.78,15069.17,3644.77,112858.02,7.85,5.62,12.87
142.315780639648,-10.5056486129761,0.6,2.68,3.36,355838.63,52521.83,5459951.05,730.79,299.81,2477.51
145.473678588867,-16.4393119812012,0.6,2.46,3.18,1523860.66,183758.6,30909259.18,1120.33,386.81,5151.03
153.368423461914,-29.4372825622559,0.6,1.85,3.61,52062741.42,4430820.9,1574791432.25,15.69,10.41,28.12
136.894729614258,-15.7314138412476,0.6,2.37,3.58,198.65,88.72,633.27,9.35,6.56,15.74
142.210525512695,-10.5056486129761,0.6,2.79,3.12,7666.55,1960.9,54506.17,631.26,237.72,2562.55
144.736846923828,-38.1660194396973,0.6,1.76,2.07,1386.89,477.7,6284.56,156.48,77.9,410.1
144.894729614258,-38.3313064575195,0.6,1.77,3.64,1498.34,512.61,6836.41,17.84,11.69,32.43
115.684211730957,-31.8365268707275,0.6,1.78,4.6,1582.16,610.78,5710.36,4.74,3.87,6.24
138.421051025391,-35.0841407775879,0.6,3.25,4.42,49.04,29.99,94.71,8.15,6.21,11.77
150.789474487305,-23.1195735931396,0.6,3.41,4.42,88852.02,18193.01,800040.68,63.2,33.51,157.7
144.052627563477,-38.4962158203125,0.6,2.28,3.31,3970.94,1204.75,21197.24,66.93,35.94,161.83
137.789474487305,-35.041072845459,0.6,2.92,3.78,73.26,42.94,149.16,13.29,9.5,20.9
148.105270385742,-19.8392944335938,0.6,2.78,3.87,11963.5,2814.61,96893.95,24.3,14.57,51.59
114.157897949219,-21.9531078338623,0.6,2.23,3.56,390059.49,53157.9,6996481.14,15.83,10.09,30.93
150.736846923828,-35.0841293334961,0.6,1.89,3.89,25739223.35,1981533.45,1006177484.32,10.1,7.16,16.46
153.157897949219,-30.3042221069336,0.6,2.01,3.79,173468908.91,11317982.21,8009740730.63,14.76,9.89,26.14
142.263153076172,-38.4138069152832,0.6,1.78,3.2,4359.62,1421.58,20128.34,58.44,31.6,141.06
138.421051025391,-35.1702117919922,0.6,3.25,4.43,50.57,30.76,98.39,8.15,6.21,11.77
115.473686218262,-20.6785373687744,0.6,2.2,3.56,3251637.17,386276.67,63760955.24,17.72,10.97,36.4
146.473678588867,-38.7018203735352,0.6,2.57,3.62,27662.65,7051.55,178663.27,39.16,23.62,78.71
149.473678588867,-21.7577362060547,0.6,4.42,5.43,35138.03,7391.49,323640.49,30.24,17.68,66.2
145.315795898438,-15.4779872894287,0.6,2.45,3.15,89409.22,18950.21,753500.38,509.11,201.04,1913.21
144.631576538086,-38.0832366943359,0.6,1.76,2.09,3556.97,1065.29,19664.9,187.14,90.34,513.4
105.684211730957,-10.4021415710449,0.6,1.57,3.5,13817738473372.6,153502926175.39,8359781270880573,38.91,22.1,88.29
145,-41.8324203491211,0.6,2.6,5.71,24603.99,5983.7,175166.89,9.49,6.88,14.87
128.894729614258,-31.7470779418945,0.6,2.71,4.32,398.42,182.21,1148.97,12.5,8.86,20.03
139.684204101562,-36.9564933776855,0.6,2.35,4.71,129.13,69.78,294.44,9.07,6.73,13.66
137.210525512695,-36.0258827209473,0.6,2.7,3.88,638.21,284.32,1876.73,61.15,33.52,143.03
145.315795898438,-40.7651672363281,0.6,2.66,3.95,3930.64,1299.31,17814.39,25.24,15.97,47.81
134.842086791992,-33.650936126709,0.6,2.53,4.94,92.48,51.8,201.59,5.83,4.59,8.1
115.684211730957,-32.5933265686035,0.6,1.67,4.64,325.28,154.69,884.5,4.66,3.82,6.1
113.473686218262,-25.9435787200928,0.6,1.91,3.77,12877.9,3183.07,93607.1,20.97,13.78,37.48
144.473663330078,-38.2900199890137,0.6,2.01,3.06,1884.01,631.55,8780.56,83.54,43.28,212.93
137.789474487305,-32.6376457214355,0.6,3.44,4.54,30.57,19.5,56.22,9.1,6.73,13.79
153.105270385742,-26.3686771392822,0.6,2.03,3.31,2774382.36,345990.08,50116452.6,55.45,30.73,127.97
132.421051025391,-32.0151634216309,0.6,2.81,4.94,140.07,75.23,321.43,7.53,5.76,10.83
123.578941345215,-17.2954330444336,0.6,5.76,6.09,11402.89,2675,93361.49,234.11,96.34,873.33
136.57893371582,-35.1702117919922,0.6,2.41,4.89,284.02,139.22,737.22,8.07,6.07,11.92
123.736831665039,-16.0856781005859,0.6,5.76,6.52,14125.31,3538.49,99175.02,25.66,14.93,57.83
115,-21.464204788208,0.6,2.23,3.82,491193.55,69847.68,7896011.3,8.4,5.92,14.14
140,-37.5011253356934,0.6,1.81,4.63,2314.27,877.36,8440.42,11.63,8.27,18.65
142.631576538086,-10.7125587463379,0.6,2.66,3.48,1253485.06,157604.32,23775942.83,449.83,189.54,1501.48
147.105270385742,-43.3047904968262,0.6,1.87,2.11,3360.77,1011.62,18484.24,969.75,332.08,4600.34
142.421051025391,-10.4539003372192,0.6,2.67,3.35,695677.84,95484.48,11646768.79,996.52,389.86,3616.01
135.736846923828,-35.7701301574707,0.6,2.21,5.59,14731.58,4104.02,84093.29,6.92,5.29,10.05
139.526321411133,-37.542854309082,0.6,1.73,4.94,18504.68,5113.96,105646.36,9.4,6.92,14.32
136.157897949219,-34.9979820251465,0.6,2.38,3.81,394.31,183.2,1105.59,20.63,13.68,36.24
146.526321411133,-38.9068374633789,0.6,2.61,3.57,7971.78,2291.06,44787.29,45.92,27.52,92.37
114.157897949219,-26.3686771392822,0.6,2.05,3.85,631.83,243.1,2454.84,12.66,8.92,20.51
153.526321411133,-24.9457492828369,0.6,2.88,4.66,11204656.03,1214009.13,239075937.19,23.85,14.81,47.11
115.684211730957,-32.3269386291504,0.6,1.61,4.73,734.09,312.24,2327.26,4.42,3.64,5.74
115.736831665039,-31.9705352783203,0.6,1.78,4.69,1506.54,578.59,5505.46,4.43,3.64,5.79
114.105262756348,-22.0994510650635,0.6,2.29,3.53,18451.6,4001.92,169695.05,31.58,18.05,72.2
115.526313781738,-20.826171875,0.6,2.24,3.48,274082.92,46617.92,3241851.46,15.54,9.78,31.27
137.947372436523,-35.684700012207,0.6,2.43,3.24,69.26,40.73,140.64,17.35,11.82,29.36
136.578948974609,-33.9569969177246,0.6,2.74,3.78,93.04,52.74,198.42,11.99,8.67,18.58
136.052627563477,-34.8685684204102,0.6,2.38,3.11,425.82,194.97,1220.34,43.78,26.77,85.12
137.789474487305,-32.9914245605469,0.6,3.46,4.53,29.18,18.76,53.13,9.25,6.79,14.18
137.368423461914,-34.9117164611816,0.6,2.89,4.47,89.88,50.35,196.14,7.54,5.79,10.77
149.894729614258,-21.0227813720703,0.6,4.38,5.54,222847.4,38188.88,2640400.6,45.53,25.23,106.99
148,-37.9173889160156,0.6,1.61,3.05,10660.87,2989.98,61441.06,14.32,9.61,25.3
150.315780639648,-20.0866088867188,0.6,4.21,5.57,261116.38,46567.2,2829269.13,26.91,16,57.5
153.631576538086,-28.8398017883301,0.6,1.93,3.62,213379106.27,14326225.49,9164850119.71,20.5,13.05,39.07
130.526321411133,-12.6194276809692,0.6,4.51,5.7,467439.82,75843.62,5815111.4,16.72,11.09,29.81
138.052627563477,-35.5991897583008,0.6,2.45,3.31,62.92,37.27,126.83,15.26,10.56,25.25
152.210525512695,-32.7262115478516,0.6,1.96,3.73,7706526.5,749690.73,208940336.55,14.45,9.73,25.37
144.842102050781,-14.5121669769287,0.6,2.43,3.25,618688.93,98843.03,7766643.91,434.24,187.46,1386.89
152.473678588867,-22.001895904541,0.6,3.38,5.1,668313.32,108710.82,8064715.17,16.61,10.91,30.3
145.368408203125,-38.5785293579102,0.6,2.7,4.63,982.94,356.22,4144.32,13.74,9.37,23.59
126.052635192871,-32.3269386291504,0.6,1.93,3.78,648.78,275.28,2082.26,12.45,8.87,19.83
144.789474487305,-38.3313064575195,0.6,1.77,3.54,1445.49,506.09,6318.07,18.55,12.21,33.36
143.421051025391,-12.5680675506592,0.6,2.37,3.23,438603.13,70896.81,5522593.76,493.05,201.4,1736.32
151.894729614258,-23.4096336364746,0.6,3.14,4.51,2644669.96,341647.91,44803310.4,45.05,25.43,101.99
145.052627563477,-38.4962158203125,0.6,2.69,4.45,1141.81,406.58,4922.5,19.18,12.39,35.69
145.105270385742,-38.0832252502441,0.6,1.82,2.15,746.72,280.89,2991.95,97.17,51.66,232.58
124.157897949219,-15.3257808685303,0.6,5.75,6.84,15512.09,4129.94,96077.2,16.34,10.42,31.71
145.368408203125,-38.5373840332031,0.6,2.7,3.85,930.08,339.43,3885.13,38.05,21.93,83.87
144.684204101562,-38.000358581543,0.6,1.77,2.1,2626.61,814.04,13920.74,173.98,84.63,472.93
144.368423461914,-38.3313064575195,0.6,1.77,2.55,2228.26,727.34,10795.45,138.41,66.5,392.88
134.263153076172,-33.9133415222168,0.6,2.39,5.3,336.74,160.36,911.51,5.37,4.29,7.27
143.578948974609,-13.1836938858032,0.6,2.37,3.27,458482.56,75492.39,5553085.36,1444.8,459.31,7698.42
145,-38.2487106323242,0.6,1.77,2.11,1405.37,482.74,6396.17,126.62,64.91,318.65
145.473678588867,-14.6649475097656,0.6,2.43,3.32,675868.54,104297.67,9007530.88,677.72,255.59,2725.02
115,-30.3042221069336,0.6,1.67,4.38,30079,7457.62,203468.12,8.54,6.39,12.72
150.684204101562,-21.9531078338623,0.6,3.4,4.92,132871.84,26701.55,1204382.75,20.11,12.66,39.29
143.684204101562,-13.4909391403198,0.6,2.38,3.28,287633.73,51259.87,3099074.46,1881.94,567.79,10902.11
151.368423461914,-23.8435211181641,0.6,3.16,4.1,817819.46,116327.2,12581230.37,106.2,51.96,297.68
136.894729614258,-33.7822418212891,0.6,2.8,3.93,63.42,37.64,127.29,9.62,7.16,14.37
122.894737243652,-16.3888320922852,0.6,5.74,6.97,27457.96,6524.05,202783.5,11.76,7.91,21.09
146.736846923828,-18.7964363098145,0.6,2.82,3.81,68371.38,12963.52,732225.98,68.5,34.61,187.81
144.578948974609,-38.0832252502441,0.6,1.75,2.07,4650.67,1342.45,27047.88,207.9,98.76,583.68
136.526321411133,-15.528697013855,0.6,2.34,3.6,251.52,107.77,854.04,8.49,6.02,14.11
144.684204101562,-38.2900199890137,0.6,1.72,2.98,1764.23,609.01,7802.25,56.29,30.86,132.57
144.736831665039,-38.2900199890137,0.6,1.72,3.5,1969.7,658.76,9187.71,18.43,12.17,32.93
145,-38.000358581543,0.6,1.79,2.12,1079.25,380.42,4772.9,125.27,63.83,319.2
144.947357177734,-37.8758659362793,0.6,1.79,2.1,1168.02,405.78,5282.15,148.54,73.24,398.16
135.736846923828,-14.3082876205444,0.6,2.47,3.44,83.95,41.75,232.79,11.51,7.82,20.28
143.263153076172,-9.72852039337158,0.6,2.68,3.28,453866.55,71240.4,6034266.47,1634.26,558.67,7413.62
137.842102050781,-32.7262115478516,0.6,3.45,4.55,29.85,19.11,54.64,8.99,6.66,13.6
115.526313781738,-20.3828601837158,0.6,2.19,4.09,12043581.19,1075987.05,372679549.52,8.09,5.79,13.23
145.526321411133,-16.3888320922852,0.6,2.46,3.18,2311409.34,260997.52,51597926.35,1110.12,384.84,5066.15
135.157897949219,-12.2082605361938,0.6,2.71,3.46,25200.58,5848.07,196226.12,56.48,30.8,134.44
144.736846923828,-40.4455947875977,0.6,2.57,4.68,98000.29,17714.17,1119499.86,28.67,17.89,55.25
144.157897949219,-40.0842666625977,0.6,2.2,3.49,58560.33,11909.5,552176.07,83.94,44.12,207.8
145.789474487305,-15.6807527542114,0.6,2.41,3.66,754985.27,111706.52,10822286.63,123.83,60.52,342.86
150.368408203125,-20.5307750701904,0.6,4.25,5.59,40553.45,9159.85,320622.22,35.35,20.85,74.87
145.263153076172,-38.5373840332031,0.6,2.7,4.15,1086.57,387.17,4698.36,25.1,15.5,49.88
141.368408203125,-14.5121669769287,0.6,2.54,4.1,1307.59,418.4,6944.76,8.93,6.54,13.79
121.947364807129,-18.3974285125732,0.6,5.77,6.65,8552.09,2492.89,46535.03,26.32,15.55,57.23
144.842086791992,-37.9173851013184,0.6,1.78,2.09,1404.75,475.32,6591.38,155.68,76.42,419.36
116,-34.8685684204102,0.6,1.86,4.7,667.06,292.67,2010.87,7,5.49,9.68
149.947372436523,-16.2878265380859,0.6,2.45,4.48,470703.15,76115.88,5890748.92,9.42,6.54,16.18
148.684204101562,-19.4428100585938,0.6,2.77,4.14,13825.01,3326.83,105421.2,23.64,14.33,49.2
138.210525512695,-35.4707260131836,0.6,2.45,3.54,64.19,37.88,130.13,10.68,7.8,16.39
144.842086791992,-38.3313064575195,0.6,1.78,3.52,1173.96,420.96,4979.27,20.41,13.16,37.93
114.157897949219,-21.8066101074219,0.6,2.18,3.69,11562961.73,966478.09,411577028.82,12.27,8.17,22.4
142.526321411133,-9.62476348876953,0.6,2.76,3.37,16250.41,3945.14,120015.66,375.14,170.88,1094.1
128.789474487305,-14.766752243042,0.6,4.56,5.81,90897261.34,4743359.64,7093979969.04,25.16,15.33,51.44
116.736839294434,-35.041072845459,0.6,1.87,4.54,538.12,246.48,1520.63,6.94,5.43,9.63
140.210525512695,-15.3765287399292,0.6,3.48,5.03,619.96,224.58,2735.05,9.1,6.6,14.34
139.157897949219,-16.7419166564941,0.6,3.6,4.64,140.27,65,428.49,13.74,9.21,24.43
142.157897949219,-10.2468156814575,0.6,2.87,3.39,1230.99,424.35,5628.51,66.89,36.33,158.13
116.947364807129,-20.6785373687744,0.6,4.39,5.75,1184.86,398.4,5723.87,7.56,5.45,12.26
145.947357177734,-16.7419147491455,0.6,2.48,3.22,584051.09,88441.54,8164829.89,916.31,325.64,4045.85
115.684211730957,-32.2379684448242,0.6,1.8,4.95,1030.73,414.16,3550.55,4.35,3.59,5.64
148.473678588867,-17.7470703125,0.6,2.77,4.69,452615.43,73869,5581178.06,10.08,6.9,17.71
135.684204101562,-11.8994636535645,0.6,2.69,3.73,51461.03,10229.98,513651.35,34.39,20.37,72.4
126.842102050781,-10.1432237625122,0.6,4.45,5.21,58432251.3,5040579.92,1708156229.12,1011.22,383.48,3889.92
142.105255126953,-10.9709968566895,0.6,2.86,4.62,493.37,198.07,1798.2,7.45,5.58,11.19
115,-34.2619590759277,0.6,1.95,4.95,399.32,190.65,1065.71,6.1,4.85,8.33
143.052627563477,-10.0914154052734,0.6,2.64,3.37,8912937.52,877480.15,233060631.35,2144.61,713.62,10034.37
119.789474487305,-19.9382705688477,0.6,4.31,5.41,6777.98,2064.09,34517.69,13.15,8.66,24.41
122.210525512695,-17.0943374633789,0.6,5.79,6.84,5854.62,1750.51,31194.16,16.18,10.25,31.89
146.631576538086,-18.2475681304932,0.6,2.8,3.98,266325.59,41094.82,3833055.13,59.2,30.45,158.67
137.57893371582,-33.2998161315918,0.6,3.43,4.5,32.26,20.36,60.32,9.58,7.01,14.78
137.789474487305,-34.9979820251465,0.6,2.92,3.35,72.08,42.34,146.35,28.21,18.26,50.83
123.315788269043,-17.0943374633789,0.6,5.76,6.1,12379.44,2825.09,106534.34,242.31,98.07,933.73
142.684204101562,-10.9193267822266,0.6,2.67,3.44,941500.03,127850.65,15690569.01,870.91,330.25,3390.02
139.578948974609,-17.0943374633789,0.6,3.7,4.84,69.77,36.2,180.34,8.87,6.36,14.31
123.157897949219,-16.3888320922852,0.6,5.7,6.53,133811.85,24708.71,1426658.38,29.54,17.09,66.33
116.052635192871,-20.826171875,0.6,2.27,3.72,64685.28,13708.95,558208.59,8.87,6.21,15.06
153.526321411133,-28.146110534668,0.6,1.89,3.72,27857319.69,2571458.32,755228647.48,12.05,8.19,21.13
142.736846923828,-10.9193229675293,0.6,2.66,3.43,1723438.32,211195.01,33482976.16,998.78,372.32,3976.27
113.473670959473,-25.2792816162109,0.6,1.79,3.14,14354968.37,1308532.17,420255467.54,82.8,43.5,205.43
133.315780639648,-32.5046195983887,0.6,2.84,4.56,104.86,58.62,227.67,8.79,6.65,12.79
146.842102050781,-18.4473552703857,0.6,2.81,4.08,180071.9,29319.36,2407470.42,44.33,23.83,111.54
127.842102050781,-14.3592748641968,0.6,4.53,5.46,8610955305.15,257062796.49,1366577688294.73,45.83,24.6,115.28
125.894737243652,-14.5121669769287,0.6,4.78,4.91,1431.49,513.44,5972.58,402.24,160.41,1514.54
136.789474487305,-13.7466697692871,0.6,2.21,3.22,2119.68,668.23,11064.97,23.54,14.95,44.55
143.842102050781,-12.6194276809692,0.6,2.36,3.68,795799.49,121011.11,10778323.27,106.23,51.95,297.98
143.842102050781,-13.8999681472778,0.6,2.44,3.35,388075.79,57837.5,5793570.21,233.84,114.21,618.08
142.315795898438,-10.6091165542603,0.6,2.68,3.36,380508.05,56294,5775794.01,783.34,318.67,2685.41
115.631576538086,-21.1209907531738,0.6,2.27,3.51,54991.42,12179.27,441378.27,16.04,10.04,32.57
149.578948974609,-22.1481990814209,0.6,4.54,5.52,1293.4,467.91,5349.22,27.46,16.61,56.52
116.684211730957,-20.5307750701904,0.6,4.3,5.76,9738.13,2610.19,61679.23,8.1,5.77,13.39
125,-14.410249710083,0.6,4.71,5.81,7671.73,2273.84,40760.74,13.95,9.19,25.72
146.947372436523,-41.0038414001465,0.6,2.64,4.28,4667.74,1372.24,26166.64,16.43,11.14,28.11
132,-36.9985275268555,0.6,2.13,5.59,520976.75,83305.3,6611797.22,6.97,5.3,10.2
129.157897949219,-14.0531768798828,0.6,4.56,6.08,80496563.83,4784426.62,4818062116.94,14.94,10,26.43
143.263153076172,-11.9509553909302,0.6,2.34,3,3406694.97,365869.79,81300692.25,4337.78,1226.1,26492.87
136.473678588867,-11.4871845245361,0.6,2.68,3.12,77458.85,13663.13,951400.02,5469.03,1584.35,31152.9
134.789474487305,-34.6524314880371,0.6,2.35,5.51,616.57,272.42,1843.75,5.41,4.3,7.4
143.736846923828,-13.6444044113159,0.6,2.37,3.33,385117.71,62985.56,4787712.12,879.29,310.93,3938.36
153.473678588867,-29.1159839630127,0.6,1.84,3.39,74102143.58,6064302.24,2354047269.21,24.31,15.04,48.27
145.315795898438,-15.427264213562,0.6,2.47,3.18,87378.82,18560.57,734522.7,489.43,194.61,1820.13
151.052627563477,-17.4461059570312,0.6,3.16,5.27,700468.43,103517.52,10123074.88,8.88,6.23,15
144.210525512695,-9.36522960662842,0.6,2.69,3.87,246405.49,40072.27,3211688.08,108.44,56.75,265.29
146.157897949219,-17.9474449157715,0.6,2.67,3.7,56600.66,11527.82,533668.84,61.5,31.74,162.92
125.578941345215,-11.0226573944092,0.6,4.58,5.49,5893839.5,682531.86,116046373.74,195.42,90.81,575.52
127.631576538086,-14.1552562713623,0.6,4.54,5.45,1125247891.55,51143981.96,91171956547.29,42.16,22.99,103.42
144.473678588867,-14.1552562713623,0.6,2.44,3.09,445762.53,74896.48,5205661.96,942.1,328.02,4328.74
116.842102050781,-20.333517074585,0.6,4.3,5.95,9707.38,2552.65,63870.95,6.81,5.01,10.68
136.631576538086,-12.9786567687988,0.6,2.76,3.47,5686.07,1574.11,35346.72,139.42,63.95,435.5
137.315795898438,-34.2619476318359,0.6,2.82,4.25,55.98,33.71,110.33,7.68,5.88,11.01
132.789474487305,-9.52097320556641,0.6,4.44,5.69,322268226.85,21343540.45,13776967588.42,73.23,39.41,174.95
